"統計名：","賃金構造基本統計調査"
"表番号："
"表題：","[令和２年以降] 一般_都道府県別_職種（特掲）DB"
"実施年月：","-","-"
"市区町村時点（年月日）：","-"

"***","数字が得られないもの"
"-","計数のない場合"
"X","統計精度上の理由により計数を表章することが不適当な場合"

"","","","","","","","","","","","","/表章項目 コード","01","02","04","06","08","10","12","13","33","34","36","38","40","42","44","45"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2023000000","","2023年","06000","","山形県","","***","***","***","***","***","***","***","***","41.2","8.5","173","19","203.1","177.6","187.3","505"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2023000000","","2023年","07000","","福島県","","***","***","***","***","***","***","***","***","45.3","10.8","160","7","188.9","177.7","151.1","545"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2023000000","","2023年","08000","","茨城県","","***","***","***","***","***","***","***","***","45.7","9.6","157","14","205.4","184.3","225.3","1,113"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2023000000","","2023年","09000","","栃木県","","***","***","***","***","***","***","***","***","38.2","5.4","165","19","211.0","182.8","123.0","758"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2023000000","","2023年","10000","","群馬県","","***","***","***","***","***","***","***","***","46.4","7.6","165","18","234.8","208.1","156.7","818"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2023000000","","2023年","11000","","埼玉県","","***","***","***","***","***","***","***","***","45.5","10.4","165","15","245.2","218.4","253.6","1,249"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2023000000","","2023年","12000","","千葉県","","***","***","***","***","***","***","***","***","45.3","7.8","167","12","230.6","212.6","176.9","698"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2023000000","","2023年","13000","","東京都","","***","***","***","***","***","***","***","***","41.9","7.7","158","24","207.3","165.1","87.1","18,865"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2023000000","","2023年","14000","","神奈川県","","***","***","***","***","***","***","***","***","46.1","8.6","159","17","235.1","206.3","149.5","1,762"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2023000000","","2023年","15000","","新潟県","","***","***","***","***","***","***","***","***","45.4","11.5","154","8","210.9","195.3","384.4","807"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2023000000","","2023年","16000","","富山県","","***","***","***","***","***","***","***","***","35.2","7.0","169","25","236.1","194.1","353.7","447"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2023000000","","2023年","17000","","石川県","","***","***","***","***","***","***","***","***","45.0","9.4","168","23","206.5","171.9","272.4","162"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2023000000","","2023年","18000","","福井県","","***","***","***","***","***","***","***","***","47.0","10.1","168","11","193.8","179.1","254.5","167"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2023000000","","2023年","19000","","山梨県","","***","***","***","***","***","***","***","***","52.1","12.0","170","9","201.2","187.3","256.3","179"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2023000000","","2023年","20000","","長野県","","***","***","***","***","***","***","***","***","40.9","8.1","167","8","214.8","197.8","290.9","751"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2023000000","","2023年","21000","","岐阜県","","***","***","***","***","***","***","***","***","39.5","7.5","169","15","214.4","194.7","255.1","262"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2023000000","","2023年","22000","","静岡県","","***","***","***","***","***","***","***","***","47.6","12.1","163","9","212.5","195.3","335.0","685"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2023000000","","2023年","23000","","愛知県","","***","***","***","***","***","***","***","***","46.2","7.6","161","11","222.3","199.8","156.8","937"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2023000000","","2023年","24000","","三重県","","***","***","***","***","***","***","***","***","43.4","8.1","161","9","224.6","206.4","277.0","552"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2023000000","","2023年","25000","","滋賀県","","***","***","***","***","***","***","***","***","40.3","8.6","158","9","214.7","196.6","380.8","303"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2023000000","","2023年","26000","","京都府","","***","***","***","***","***","***","***","***","41.1","8.6","167","8","217.7","205.1","303.9","336"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2023000000","","2023年","27000","","大阪府","","***","***","***","***","***","***","***","***","43.9","7.7","168","18","226.6","189.6","102.1","1,096"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2023000000","","2023年","28000","","兵庫県","","***","***","***","***","***","***","***","***","39.7","8.8","165","9","247.2","230.8","492.8","1,658"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2023000000","","2023年","29000","","奈良県","","***","***","***","***","***","***","***","***","40.1","11.1","160","9","249.9","230.8","417.8","102"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2023000000","","2023年","30000","","和歌山県","","***","***","***","***","***","***","***","***","50.9","9.8","173","6","201.4","194.0","279.0","184"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2023000000","","2023年","31000","","鳥取県","","***","***","***","***","***","***","***","***","38.1","7.3","172","3","197.7","192.3","198.0","93"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2023000000","","2023年","32000","","島根県","","***","***","***","***","***","***","***","***","40.5","11.1","170","3","166.6","162.5","143.2","93"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2023000000","","2023年","33000","","岡山県","","***","***","***","***","***","***","***","***","40.6","8.5","163","16","201.0","177.7","104.8","542"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2023000000","","2023年","34000","","広島県","","***","***","***","***","***","***","***","***","42.2","9.4","168","12","211.4","191.9","285.2","789"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2023000000","","2023年","35000","","山口県","","***","***","***","***","***","***","***","***","46.1","10.6","169","23","216.8","179.0","126.7","322"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2023000000","","2023年","36000","","徳島県","","***","***","***","***","***","***","***","***","39.5","8.3","157","12","169.0","155.9","125.9","292"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2023000000","","2023年","37000","","香川県","","***","***","***","***","***","***","***","***","43.1","10.3","167","12","212.5","195.2","274.5","525"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2023000000","","2023年","38000","","愛媛県","","***","***","***","***","***","***","***","***","41.4","7.0","171","16","211.5","189.5","252.9","543"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2023000000","","2023年","39000","","高知県","","***","***","***","***","***","***","***","***","42.5","10.5","173","8","206.7","195.5","458.2","90"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2023000000","","2023年","40000","","福岡県","","***","***","***","***","***","***","***","***","48.1","9.4","165","19","195.7","170.5","85.5","1,880"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2023000000","","2023年","41000","","佐賀県","","***","***","***","***","***","***","***","***","41.9","11.3","166","13","196.3","177.0","260.7","518"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2023000000","","2023年","42000","","長崎県","","***","***","***","***","***","***","***","***","47.7","10.6","170","11","183.1","167.9","170.0","349"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2023000000","","2023年","43000","","熊本県","","***","***","***","***","***","***","***","***","50.3","10.0","165","28","192.6","159.1","135.0","638"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2023000000","","2023年","44000","","大分県","","***","***","***","***","***","***","***","***","42.9","9.4","168","11","198.3","182.3","218.0","171"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2023000000","","2023年","45000","","宮崎県","","***","***","***","***","***","***","***","***","52.4","10.9","163","7","177.3","167.6","217.2","408"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2023000000","","2023年","46000","","鹿児島県","","***","***","***","***","***","***","***","***","45.1","10.2","170","11","183.2","166.1","157.7","867"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2023000000","","2023年","47000","","沖縄県","","***","***","***","***","***","***","***","***","42.5","8.2","166","10","183.3","168.3","117.1","205"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2022000000","","2022年","00000","","全国","","44.8","9.5","163","15","204.6","182.4","217.3","29,677","***","***","***","***","***","***","***","***"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2022000000","","2022年","01000","","北海道","","48.2","8.7","163","10","174.8","162.0","122.2","2,682","***","***","***","***","***","***","***","***"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2022000000","","2022年","02000","","青森県","","50.2","11.3","172","15","176.2","157.0","66.5","647","***","***","***","***","***","***","***","***"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2022000000","","2022年","03000","","岩手県","","44.6","11.6","167","4","177.4","172.2","258.1","388","***","***","***","***","***","***","***","***"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2022000000","","2022年","04000","","宮城県","","45.0","8.1","164","15","188.1","169.0","242.3","1,075","***","***","***","***","***","***","***","***"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2022000000","","2022年","05000","","秋田県","","43.2","10.8","169","12","179.4","162.2","141.1","220","***","***","***","***","***","***","***","***"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2022000000","","2022年","06000","","山形県","","43.6","10.3","162","8","175.7","163.9","189.4","583","***","***","***","***","***","***","***","***"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2022000000","","2022年","07000","","福島県","","40.8","7.7","153","10","182.9","170.4","192.7","695","***","***","***","***","***","***","***","***"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2022000000","","2022年","08000","","茨城県","","41.3","8.9","169","15","231.2","204.0","423.6","658","***","***","***","***","***","***","***","***"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2022000000","","2022年","09000","","栃木県","","45.2","9.5","159","20","227.8","198.1","233.0","953","***","***","***","***","***","***","***","***"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2022000000","","2022年","10000","","群馬県","","40.6","12.3","168","18","223.8","196.2","358.6","596","***","***","***","***","***","***","***","***"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2022000000","","2022年","11000","","埼玉県","","41.7","5.7","164","17","218.2","192.0","167.0","1,489","***","***","***","***","***","***","***","***"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2022000000","","2022年","12000","","千葉県","","45.8","10.6","161","15","221.9","197.7","236.1","1,335","***","***","***","***","***","***","***","***"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2022000000","","2022年","13000","","東京都","","42.3","9.9","168","5","243.1","231.8","145.0","364","***","***","***","***","***","***","***","***"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2022000000","","2022年","14000","","神奈川県","","50.4","9.6","162","15","228.1","203.8","125.1","1,682","***","***","***","***","***","***","***","***"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2022000000","","2022年","15000","","新潟県","","38.3","11.7","161","9","215.2","195.8","385.6","1,061","***","***","***","***","***","***","***","***"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2022000000","","2022年","16000","","富山県","","49.9","11.6","163","19","197.0","173.1","124.8","433","***","***","***","***","***","***","***","***"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2022000000","","2022年","17000","","石川県","","48.8","14.0","172","17","207.1","180.2","42.2","245","***","***","***","***","***","***","***","***"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2022000000","","2022年","18000","","福井県","","40.9","6.3","163","10","190.3","177.6","127.3","92","***","***","***","***","***","***","***","***"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2022000000","","2022年","19000","","山梨県","","41.1","9.5","161","16","206.1","183.0","245.7","225","***","***","***","***","***","***","***","***"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2022000000","","2022年","20000","","長野県","","44.9","10.8","161","9","213.5","191.8","328.9","628","***","***","***","***","***","***","***","***"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2022000000","","2022年","21000","","岐阜県","","38.3","8.1","164","16","219.6","191.2","417.3","528","***","***","***","***","***","***","***","***"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2022000000","","2022年","22000","","静岡県","","41.8","7.5","168","17","208.5","184.4","181.2","844","***","***","***","***","***","***","***","***"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2022000000","","2022年","23000","","愛知県","","43.1","6.7","168","10","217.2","198.6","219.0","601","***","***","***","***","***","***","***","***"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2022000000","","2022年","24000","","三重県","","42.3","6.4","158","10","200.3","183.4","222.4","302","***","***","***","***","***","***","***","***"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2022000000","","2022年","25000","","滋賀県","","44.0","6.2","157","9","222.6","202.8","250.8","395","***","***","***","***","***","***","***","***"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2022000000","","2022年","26000","","京都府","","45.3","11.3","164","14","206.5","185.2","171.5","356","***","***","***","***","***","***","***","***"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2022000000","","2022年","27000","","大阪府","","43.6","9.5","156","8","205.4","194.6","443.9","1,107","***","***","***","***","***","***","***","***"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2022000000","","2022年","28000","","兵庫県","","48.5","10.4","159","36","238.1","184.5","126.7","2,204","***","***","***","***","***","***","***","***"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2022000000","","2022年","29000","","奈良県","","37.1","6.9","186","9","205.7","192.1","116.8","62","***","***","***","***","***","***","***","***"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2022000000","","2022年","30000","","和歌山県","","40.9","6.9","162","16","212.9","188.0","143.0","87","***","***","***","***","***","***","***","***"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2022000000","","2022年","31000","","鳥取県","","46.3","8.7","171","10","192.2","180.1","186.4","184","***","***","***","***","***","***","***","***"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2022000000","","2022年","32000","","島根県","","42.1","12.5","171","8","168.2","158.8","220.8","138","***","***","***","***","***","***","***","***"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2022000000","","2022年","33000","","岡山県","","40.7","10.6","168","9","204.5","183.6","286.0","304","***","***","***","***","***","***","***","***"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2022000000","","2022年","34000","","広島県","","38.4","9.2","166","11","221.9","203.0","416.9","460","***","***","***","***","***","***","***","***"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2022000000","","2022年","35000","","山口県","","40.6","6.5","167","27","210.8","171.8","150.9","258","***","***","***","***","***","***","***","***"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2022000000","","2022年","36000","","徳島県","","43.9","8.8","162","14","181.6","165.3","222.3","187","***","***","***","***","***","***","***","***"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2022000000","","2022年","37000","","香川県","","46.0","9.6","169","8","181.4","170.6","214.6","279","***","***","***","***","***","***","***","***"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2022000000","","2022年","38000","","愛媛県","","40.4","9.2","171","11","200.3","180.8","194.2","491","***","***","***","***","***","***","***","***"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2022000000","","2022年","39000","","高知県","","39.4","14.1","173","26","216.1","181.8","367.8","249","***","***","***","***","***","***","***","***"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2022000000","","2022年","40000","","福岡県","","48.7","11.2","160","15","185.2","162.7","214.8","1,392","***","***","***","***","***","***","***","***"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2022000000","","2022年","41000","","佐賀県","","46.7","10.2","171","18","193.9","168.6","153.4","413","***","***","***","***","***","***","***","***"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2022000000","","2022年","42000","","長崎県","","50.0","11.0","168","8","175.9","165.5","136.6","245","***","***","***","***","***","***","***","***"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2022000000","","2022年","43000","","熊本県","","43.6","8.8","160","15","200.1","174.3","256.0","478","***","***","***","***","***","***","***","***"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2022000000","","2022年","44000","","大分県","","44.4","10.1","164","5","194.8","186.1","302.2","146","***","***","***","***","***","***","***","***"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2022000000","","2022年","45000","","宮崎県","","48.0","10.9","163","14","182.2","163.2","150.4","396","***","***","***","***","***","***","***","***"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2022000000","","2022年","46000","","鹿児島県","","42.7","9.0","164","8","173.7","164.0","239.9","1,173","***","***","***","***","***","***","***","***"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2022000000","","2022年","47000","","沖縄県","","46.9","8.7","168","10","193.9","182.3","160.8","344","***","***","***","***","***","***","***","***"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2021000000","","2021年","00000","","全国","","***","***","***","***","***","***","***","***","43.4","8.9","164","13","199.7","180.5","205.1","30,790"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2021000000","","2021年","01000","","北海道","","***","***","***","***","***","***","***","***","43.6","7.8","166","9","171.5","159.7","85.8","2,024"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2021000000","","2021年","02000","","青森県","","***","***","***","***","***","***","***","***","51.2","8.9","171","11","169.1","154.0","150.6","476"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2021000000","","2021年","03000","","岩手県","","***","***","***","***","***","***","***","***","42.7","8.2","163","8","175.8","166.2","233.1","610"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2021000000","","2021年","04000","","宮城県","","***","***","***","***","***","***","***","***","44.1","7.7","168","5","185.0","176.6","168.0","1,296"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2021000000","","2021年","05000","","秋田県","","***","***","***","***","***","***","***","***","44.2","10.9","161","9","168.9","154.5","107.0","141"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2021000000","","2021年","06000","","山形県","","***","***","***","***","***","***","***","***","48.0","14.5","162","8","187.5","171.4","368.2","474"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2021000000","","2021年","07000","","福島県","","***","***","***","***","***","***","***","***","40.6","8.3","161","15","196.4","174.2","280.5","410"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2021000000","","2021年","08000","","茨城県","","***","***","***","***","***","***","***","***","43.9","9.7","164","16","218.7","193.2","299.5","900"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2021000000","","2021年","09000","","栃木県","","***","***","***","***","***","***","***","***","32.2","8.0","161","6","221.0","208.9","517.0","363"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2021000000","","2021年","10000","","群馬県","","***","***","***","***","***","***","***","***","49.5","6.8","162","12","198.4","175.5","166.3","546"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2021000000","","2021年","11000","","埼玉県","","***","***","***","***","***","***","***","***","40.8","6.6","167","18","223.2","195.3","216.9","1,230"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2021000000","","2021年","12000","","千葉県","","***","***","***","***","***","***","***","***","43.0","8.4","166","10","217.7","201.7","293.0","1,053"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2021000000","","2021年","13000","","東京都","","***","***","***","***","***","***","***","***","34.2","4.5","171","19","249.3","218.1","125.4","1,475"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2021000000","","2021年","14000","","神奈川県","","***","***","***","***","***","***","***","***","46.3","7.7","154","17","223.3","195.8","181.8","1,584"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2021000000","","2021年","15000","","新潟県","","***","***","***","***","***","***","***","***","43.9","11.2","156","16","213.1","186.2","364.3","1,334"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2021000000","","2021年","16000","","富山県","","***","***","***","***","***","***","***","***","47.6","12.2","173","14","199.1","182.8","173.5","292"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2021000000","","2021年","17000","","石川県","","***","***","***","***","***","***","***","***","42.5","9.1","165","6","172.9","165.5","220.3","168"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2021000000","","2021年","18000","","福井県","","***","***","***","***","***","***","***","***","43.5","10.4","171","9","175.1","164.2","222.5","56"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2021000000","","2021年","19000","","山梨県","","***","***","***","***","***","***","***","***","40.7","7.2","159","10","195.2","180.8","160.8","228"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2021000000","","2021年","20000","","長野県","","***","***","***","***","***","***","***","***","46.1","9.3","158","11","187.1","171.8","289.3","390"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2021000000","","2021年","21000","","岐阜県","","***","***","***","***","***","***","***","***","37.3","7.7","167","12","189.7","175.9","245.2","536"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2021000000","","2021年","22000","","静岡県","","***","***","***","***","***","***","***","***","49.4","11.0","165","14","212.8","186.6","186.3","627"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2021000000","","2021年","23000","","愛知県","","***","***","***","***","***","***","***","***","41.4","9.4","168","16","211.6","189.7","210.7","2,017"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2021000000","","2021年","24000","","三重県","","***","***","***","***","***","***","***","***","40.9","10.9","161","9","197.3","183.6","279.9","358"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2021000000","","2021年","25000","","滋賀県","","***","***","***","***","***","***","***","***","45.7","8.5","148","7","225.8","202.7","89.7","689"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2021000000","","2021年","26000","","京都府","","***","***","***","***","***","***","***","***","44.1","10.9","164","10","218.0","200.4","264.1","425"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2021000000","","2021年","27000","","大阪府","","***","***","***","***","***","***","***","***","48.1","6.9","153","14","213.3","191.5","244.5","1,082"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2021000000","","2021年","28000","","兵庫県","","***","***","***","***","***","***","***","***","40.1","6.3","163","9","191.3","177.0","192.8","1,215"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2021000000","","2021年","29000","","奈良県","","***","***","***","***","***","***","***","***","45.1","8.6","165","23","199.6","165.7","43.1","443"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2021000000","","2021年","30000","","和歌山県","","***","***","***","***","***","***","***","***","52.5","13.0","157","3","166.1","161.3","154.1","275"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2021000000","","2021年","31000","","鳥取県","","***","***","***","***","***","***","***","***","39.4","8.5","171","14","187.8","171.6","309.1","228"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2021000000","","2021年","32000","","島根県","","***","***","***","***","***","***","***","***","44.9","13.1","165","9","161.2","151.3","189.9","166"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2021000000","","2021年","33000","","岡山県","","***","***","***","***","***","***","***","***","39.7","10.7","166","20","212.4","183.8","214.9","865"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2021000000","","2021年","34000","","広島県","","***","***","***","***","***","***","***","***","46.5","9.7","168","13","200.4","181.5","103.9","812"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2021000000","","2021年","35000","","山口県","","***","***","***","***","***","***","***","***","39.4","8.0","169","14","189.0","172.4","120.2","238"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2021000000","","2021年","36000","","徳島県","","***","***","***","***","***","***","***","***","51.0","11.7","164","14","179.7","163.2","191.1","226"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2021000000","","2021年","37000","","香川県","","***","***","***","***","***","***","***","***","45.8","11.7","158","13","175.1","159.7","64.4","413"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2021000000","","2021年","38000","","愛媛県","","***","***","***","***","***","***","***","***","43.2","10.1","166","17","181.6","162.0","214.6","364"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2021000000","","2021年","39000","","高知県","","***","***","***","***","***","***","***","***","44.8","10.8","168","16","193.6","173.3","243.1","71"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2021000000","","2021年","40000","","福岡県","","***","***","***","***","***","***","***","***","42.0","8.5","166","16","180.1","162.0","127.5","2,010"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2021000000","","2021年","41000","","佐賀県","","***","***","***","***","***","***","***","***","45.3","13.0","167","12","191.8","169.4","186.3","355"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2021000000","","2021年","42000","","長崎県","","***","***","***","***","***","***","***","***","42.8","8.2","170","11","178.2","164.9","243.7","413"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2021000000","","2021年","43000","","熊本県","","***","***","***","***","***","***","***","***","38.2","10.8","164","15","206.5","180.1","311.8","185"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2021000000","","2021年","44000","","大分県","","***","***","***","***","***","***","***","***","47.7","11.8","153","4","159.8","155.4","232.3","339"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2021000000","","2021年","45000","","宮崎県","","***","***","***","***","***","***","***","***","48.0","10.5","161","8","170.9","161.6","357.8","551"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2021000000","","2021年","46000","","鹿児島県","","***","***","***","***","***","***","***","***","44.3","12.9","166","5","180.9","172.9","340.7","670"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2021000000","","2021年","47000","","沖縄県","","***","***","***","***","***","***","***","***","44.3","6.7","169","15","170.5","152.2","76.4","164"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2020000000","","2020年","00000","","全国","","***","***","***","***","***","***","***","***","43.3","8.7","164","14","197.9","176.4","229.3","30,828"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2020000000","","2020年","01000","","北海道","","***","***","***","***","***","***","***","***","46.9","9.1","165","9","171.6","160.1","138.4","2,291"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2020000000","","2020年","02000","","青森県","","***","***","***","***","***","***","***","***","48.4","10.7","166","10","170.7","158.4","122.1","642"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2020000000","","2020年","03000","","岩手県","","***","***","***","***","***","***","***","***","43.1","10.5","165","8","191.0","179.1","387.9","1,154"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2020000000","","2020年","04000","","宮城県","","***","***","***","***","***","***","***","***","40.6","7.2","169","17","195.9","173.9","473.7","1,243"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2020000000","","2020年","05000","","秋田県","","***","***","***","***","***","***","***","***","49.2","15.9","169","5","157.3","151.8","121.6","212"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2020000000","","2020年","06000","","山形県","","***","***","***","***","***","***","***","***","47.7","15.6","169","7","171.9","163.2","312.3","616"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2020000000","","2020年","07000","","福島県","","***","***","***","***","***","***","***","***","40.0","7.8","152","11","192.8","176.5","170.2","358"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2020000000","","2020年","08000","","茨城県","","***","***","***","***","***","***","***","***","40.7","7.6","164","12","218.8","195.5","326.5","1,467"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2020000000","","2020年","09000","","栃木県","","***","***","***","***","***","***","***","***","39.5","9.3","161","21","219.2","183.5","262.6","546"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2020000000","","2020年","10000","","群馬県","","***","***","***","***","***","***","***","***","40.6","8.0","163","16","193.6","170.8","122.1","653"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2020000000","","2020年","11000","","埼玉県","","***","***","***","***","***","***","***","***","46.2","6.3","157","14","215.8","192.6","99.5","1,451"
"03","","女","1503","","食料品・飲料・たばこ製造従事者","2020000000","","2020年","12000","","千葉県","","***","***","***","***","***","***","***","***","44.1","8.2","157","19","205.4","172.0","128.6","1,619"
